Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board
-5361.445887261139,-187500.02235174447,8712.553526467505,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7120998
-5299.978590009045,-187500.02235174447,8731.0607708765,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.716034
-5351.2311400450635,-187500.02235174447,8723.68469520625,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.720214
-5409.882117495789,-187500.02235174447,8709.468985732674,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7241392
-5386.032806161977,-187500.02235174447,8712.06178808949,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7281787
-5331.986288069044,-187500.02235174447,8724.690523706737,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7332213
-5337.127189293765,-187500.02235174447,8718.208517814699,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7372062
-5387.284503851474,-187500.02235174447,8696.884953604336,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.740262
-5385.943399184156,-187500.02235174447,8697.041415815524,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7441988
-5330.108741534798,-187500.02235174447,8721.516575994085,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7481968
-5326.487758933039,-187500.02235174447,8720.242526560132,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.752232
-5379.193172358653,-187500.02235174447,8703.679883918749,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.756241
-5386.8598207068235,-187500.02235174447,8701.735282151138,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7612383
-5341.038744573444,-187500.02235174447,8719.929602137758,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.765169
-5318.9552210516,-187500.02235174447,8724.377599284364,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7682023
-5353.265148790497,-187500.02235174447,8695.901476848303,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7721856
-5374.58871300086,-187500.02235174447,8679.964683051669,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7762723
-5353.242797046041,-187500.02235174447,8706.138575808833,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.780177
-5318.19526174012,-187500.02235174447,8743.533044282562,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7842956
-5361.825866916879,-187500.02235174447,8735.620526745382,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7882795
-5393.9006202102455,-187500.02235174447,8722.410645772296,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.793313
-5350.739401667047,-187500.02235174447,8728.333858052953,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7962823
-5321.771540852969,-187500.02235174447,8738.101570379922,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.800542
-5352.371079012284,-187500.02235174447,8723.818805672981,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.804386
-5394.034730676977,-187500.02235174447,8706.71972116467,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8083003
-5368.598445486838,-187500.02235174447,8713.58170671245,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8122387
-5320.028104785455,-187500.02235174447,8724.936392895746,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.816319
-5342.446904474128,-187500.02235174447,8715.682770691248,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8212576
-5391.173707386698,-187500.02235174447,8699.365997238874,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.824328
-5376.957997913122,-187500.02235174447,8701.57881993995,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8284092
-5322.531500164449,-187500.02235174447,8717.873241647869,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8323593
-5311.757959336992,-187500.02235174447,8709.513689221583,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8364017
-5381.294236337452,-187500.02235174447,8699.701273405704,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8402524
-5400.762605758025,-187500.02235174447,8713.91698287928,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8453648
-5328.588822911838,-187500.02235174447,8717.806186414504,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8483672
-5307.779348823947,-187500.02235174447,8709.044302588023,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.851383
-5397.409844089728,-187500.02235174447,8720.734264938148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8563745
-5411.0444082074655,-187500.02235174447,8730.166701098287,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.86043
-5352.885169134756,-187500.02235174447,8735.15114011182,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8643575
-5325.548985665916,-187500.02235174447,8739.465026791695,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.868431
-5355.790895913947,-187500.02235174447,8718.789663170537,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.872424
-5397.20867838963,-187500.02235174447,8700.036549572535,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8764124
-5371.079489121376,-187500.02235174447,8719.594325970927,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8794572
-5329.43818920114,-187500.02235174447,8738.25803259111,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8834236
-5365.044518118443,-187500.02235174447,8721.024837616067,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8884077
-5403.914201726223,-187500.02235174447,8704.506898463595,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8924131
-5365.648015218737,-187500.02235174447,8714.185203812744,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.8963673
-5310.930944792145,-187500.02235174447,8729.876128420368,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.900404
-5348.973613855078,-187500.02235174447,8717.359151525397,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9044287
-5401.9248964697,-187500.02235174447,8704.328084507953,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9075623
-5378.522620024994,-187500.02235174447,8717.336799780942,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9125454
-5318.843462329324,-187500.02235174447,8738.034515146555,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9164984
-5317.167081495176,-187500.02235174447,8730.211404587199,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.920423
-5372.040614132955,-187500.02235174447,8706.518555464572,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9245536
-5376.019224645999,-187500.02235174447,8728.713837708692,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9285693
-5330.242852001531,-187500.02235174447,8745.991736172646,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9325604
-5332.76859912498,-187500.02235174447,8743.309526838008,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9355855
-5376.756832213025,-187500.02235174447,8728.669134219783,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9394276
-5382.903561938234,-187500.02235174447,8720.711913193692,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9445927
-5338.468293961084,-187500.02235174447,8736.87222443488,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.948536
-5329.48289269005,-187500.02235174447,8730.479625520662,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9525263
-5377.53914326896,-187500.02235174447,8710.452462488707,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9565413
-5405.389416860273,-187500.02235174447,8719.34845678192,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.959552
-5351.521712722983,-187500.02235174447,8744.091837893944,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.963496
-5321.48096817505,-187500.02235174447,8744.382410571863,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9675658
-5366.6091402303155,-187500.02235174447,8727.462140019195,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9714134
-5396.538126055972,-187500.02235174447,8717.157985825299,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9765704
-5358.316643037396,-187500.02235174447,8729.004410386611,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9805083
-5319.089331518332,-187500.02235174447,8740.91789018129,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9835622
-5349.845331888835,-187500.02235174447,8728.803244686515,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.987628
-5391.374873086796,-187500.02235174447,8714.788700913037,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9916253
-5363.1446198397425,-187500.02235174447,8727.417436530284,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.9955928
-5308.338142435329,-187500.02235174447,8745.812922217003,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.0005677
-5328.030029300455,-187500.02235174447,8725.96457314069,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.00461
-5376.555666512927,-187500.02235174447,8704.015160085579,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.008708
-5376.041576390455,-187500.02235174447,8724.019971373078,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.0115807
-5338.9600323391005,-187500.02235174447,8748.897462951834,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.0156336
-5340.926985851167,-187500.02235174447,8734.145311611332,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.0195937
-5385.675178250692,-187500.02235174447,8714.028741601556,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.023617
-5374.633416489771,-187500.02235174447,8719.549622482016,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.0277553
-5339.25060501702,-187500.02235174447,8733.117131366389,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.032617
-5349.443000488639,-187500.02235174447,8737.565128512995,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.0367277
-5394.191192888164,-187500.02235174447,8716.666247447283,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452369.039729
